,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpend,GroupedTenure_13-24,GroupedTenure_25-36,GroupedTenure_37-60,GroupedTenure_61-72
141,0,0,1,1,34,1,1,-1.3139852034423956,-0.07826690536562869,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.4626735304455551,False,True,False,False
142,0,0,0,0,3,1,1,0.9682495538472475,-0.8271456238133846,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,-0.36372319327576097,False,False,False,False
143,0,0,0,0,4,1,1,0.6646877645346803,-0.7586958428722342,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,-0.40074909537171466,False,False,False,False
144,0,0,0,0,54,1,1,-1.680826265060447,0.00026563704210226324,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.5144865360049297,False,False,True,False
145,1,0,0,1,6,1,0,-1.7461764705111655,-1.435077798627461,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.6819972646546355,False,False,False,False
146,1,0,1,0,22,1,1,0.10929906745793583,0.18306359086956928,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.1821546611046622,True,False,False,False
147,1,0,0,0,23,1,1,0.9316726290342315,0.4525767386431881,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,0.6459460761886767,True,False,False,False
148,0,0,1,0,68,1,0,0.06621169394966506,0.8696862645581908,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0.7161349339249893,False,False,False,True
149,0,0,1,1,48,1,0,-1.7213788459787627,-0.06519349997626127,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.5793861738595291,False,False,True,False
150,1,0,1,1,34,1,0,-1.656944979867047,-0.31479372432493874,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-0.7582184655419237,False,True,False,False
151,0,0,0,0,41,1,1,0.6018973889957004,0.7533069841534172,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0.7858679590929425,False,False,True,False
152,1,0,0,0,9,1,1,0.5144516106261787,-0.23042926830691993,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.024607105331826782,False,False,False,False
153,0,1,0,0,18,1,1,1.0457568847634964,0.3597100613162001,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.6063821021220258,True,False,False,False
154,1,0,0,0,35,1,0,0.9068494916607508,0.772006022850536,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0.8929430094747071,False,True,False,False
155,1,0,1,1,55,1,0,0.592278358417808,0.9110624803245656,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0.9086286546911653,False,False,True,False
156,1,0,0,0,54,1,1,1.1167686411936661,1.1094617104299072,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,1.2251087341428135,False,False,True,False
157,0,1,0,0,2,1,1,0.5739612820131093,-1.2475305718805756,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.8193110634387784,False,False,False,False
158,1,0,1,0,52,1,1,1.089678034456018,1.0779936185842411,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,1.1918712936055087,False,False,True,False
159,1,0,0,0,72,1,0,0.369483315940153,1.0059243766667492,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0.916716802206995,False,False,False,True
160,1,0,1,0,9,1,1,0.3792132227796227,-0.39180144033221803,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,-0.19429366997685593,False,False,False,False
161,0,0,1,1,3,1,1,0.3670422317200903,-1.0599868403497954,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.7317639148472187,False,False,False,False
162,1,1,0,0,4,1,0,0.503202189670676,-0.8593260533616262,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.5300283997271011,False,False,False,False
163,1,0,1,1,69,1,1,0.5122075931590957,1.0662391825131377,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,1.0080013320613546,False,False,False,True
164,0,0,1,1,67,0,0,-0.7592804686191631,0.5814849036618,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.23438170487508497,False,False,False,True
165,1,0,0,0,4,1,1,0.6029628636331805,-0.7492841331363692,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.41190280237259386,False,False,False,False
166,1,0,0,0,13,0,1,-0.3495404606131745,-0.35554956033532803,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,-0.387036431821369,True,False,False,False
167,0,0,1,1,45,1,1,0.6262381798153622,0.7934720548453322,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,0.8252296815810104,False,False,True,False
168,1,0,0,0,68,1,0,1.0082810265190452,1.2456064417912363,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,1.3008216979336433,False,False,False,True
169,0,0,1,1,69,1,0,0.4655493377110967,1.0029668828090068,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,0.9434706212800921,False,False,False,True
170,0,0,0,0,70,0,1,0.06911794281920824,0.9073603931941054,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0.7470296555550097,False,False,False,True
171,0,0,0,0,1,1,1,-1.7296051392648102,-2.5244560931065365,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-2.563982590839307,False,False,False,False
172,0,0,1,1,45,1,1,-1.2946570923952694,0.1042791991697495,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,-0.31115880039816257,False,False,True,False
173,0,0,0,1,37,1,0,-1.696932972681631,-0.20358986341980864,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.6820637235776522,False,False,True,False
174,0,0,0,1,10,0,0,-0.5578585961401785,-0.595780410956009,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,-0.6424450700700722,False,False,False,False
175,0,0,0,1,1,1,1,0.7933598293070611,-1.5777348572817949,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,-1.0182189143718432,False,False,False,False
176,1,0,1,1,29,1,0,0.35478467527427193,0.4119642537280339,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,0.4390686087670939,False,True,False,False
177,1,1,1,1,72,1,1,1.0539753322465109,1.275542629459444,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1.338454976764914,False,False,False,True
178,0,0,0,0,2,1,1,0.5155725245982006,-1.2747268330340722,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.8587901973105159,False,False,False,False
179,1,0,1,0,24,1,0,-0.07464548045011607,0.15470901142723545,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.10361396391448581,True,False,False,False
180,0,0,0,0,4,1,1,0.5869111626403283,-0.7634535664700962,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-0.4280793639739331,False,False,False,False
181,1,0,1,0,72,1,0,-1.7798049554493143,0.1495051519911545,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.42659856990030215,False,False,False,True
182,0,0,0,0,11,1,1,0.5836828035859639,-0.06976525753340938,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1244582894969665,False,False,False,False
183,0,0,0,1,44,1,0,-1.7296051392648102,-0.1137720318080125,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.6206969256714955,False,False,True,False
184,1,0,1,1,62,1,0,-1.684838851672245,0.1458049984378367,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.39973970537149695,False,False,False,True
185,1,0,1,1,70,1,0,-1.3269920966627426,0.35095622633310647,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.12461313527926132,False,False,False,True
186,0,1,0,0,1,0,0,-1.3499930790608325,-2.3820098826965217,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-2.3273871472329115,False,False,False,False
187,0,0,0,0,4,1,1,1.0792062718213429,-0.5468033919572235,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,-0.10634929419343285,False,False,False,False
188,0,1,0,0,2,1,1,0.7193072884899293,-1.1023237216363955,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-0.6590200873824891,False,False,False,False
189,0,0,0,0,41,1,1,0.008537670535661126,0.5336164267475937,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.43086181893120007,False,False,True,False
190,0,1,0,0,1,1,1,-1.7671172527122072,-2.538532195963177,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-2.587482256305251,False,False,False,False
191,1,1,1,0,72,1,1,0.6901899340904288,1.1338030622051347,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,1.1156753211419337,False,False,False,True
192,0,0,1,0,63,1,1,1.136419996316655,1.220637747915023,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,1.319591369522254,False,False,False,True
193,1,0,0,0,68,1,0,0.5965601125984813,1.0749758355548555,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,1.04049363776323,False,False,False,True
194,0,1,0,0,59,1,1,0.9768451086790899,1.123819508986092,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,1.1943262998907598,False,False,True,False
195,1,1,0,0,52,0,1,-0.2332313263553832,0.5838548367879586,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0.39725740130456694,False,False,True,False
196,1,1,1,1,26,1,0,1.080821459541471,0.6219752567910083,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.825926191980957,False,True,False,False
197,1,0,1,0,66,0,1,0.017537195796645245,0.8386233002022179,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0.676590293061816,False,False,False,True
198,0,1,1,0,56,1,0,0.9095262799357084,1.07619409253537,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,1.1360660703029073,False,False,True,False
199,0,0,1,0,72,1,0,0.5879859398321489,1.067887068916017,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,1.0322524100889403,False,False,False,True
200,1,1,1,0,2,1,0,0.3804256077548621,-1.282388096361195,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.905872036340661,False,False,False,False
201,1,0,0,0,68,1,1,1.2564165460945282,1.3246978680217774,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1.4386546038213046,False,False,False,True
